,Date,No_calls_Offered,Year,Week,Day,WeekDay,Month,SpecialDay,Weekend,isHoliday,key,tmax,tmin,prec
2232,2018-05-12,2802.7515919011853,2018,19,12,5,5,0,1,0,3.8,74.49332,54.13192,0.1057143
2233,2018-05-13,2058.905111319291,2018,19,13,6,5,0,1,0,3.8,77.76856,54.558113,0.12838097
2234,2018-05-14,3523.733737556386,2018,20,14,0,5,0,0,0,3.8,81.3438,57.89904,0.14547622
2235,2018-05-15,2513.9011833064956,2018,20,15,1,5,0,0,0,3.8,81.20809,57.984756,0.15471429
2236,2018-05-16,2481.916548094003,2018,20,16,2,5,0,0,0,3.8,80.58097,57.64381,0.15861906
2237,2018-05-17,3025.9904296119535,2018,20,17,3,5,0,0,0,3.8,79.60476,58.507137,0.14723815
2238,2018-05-18,2691.1224951687973,2018,20,18,4,5,0,0,0,3.8,77.01434,57.420086,0.19320573
2239,2018-05-19,1143.8012179692814,2018,20,19,5,5,0,1,0,3.8,76.165215,56.875736,0.22238098
2240,2018-05-20,582.2644460547385,2018,20,20,6,5,0,1,0,3.8,76.107605,56.61333,0.15242861
2241,2018-05-21,2162.329990653069,2018,21,21,0,5,0,0,0,3.8,78.16095,56.679993,0.17695236
2242,2018-05-22,2513.003174583667,2018,21,22,1,5,0,0,0,3.8,80.08381,58.964745,0.15209527
2243,2018-05-23,2534.6877152860857,2018,21,23,2,5,0,0,0,3.8,82.48856,60.008564,0.121714294
2244,2018-05-24,2690.9516582470264,2018,21,24,3,5,0,0,0,3.8,84.290474,60.51382,0.09228574
2245,2018-05-25,2354.976683438609,2018,21,25,4,5,0,0,0,3.8,85.53953,61.287643,0.1389048
2246,2018-05-26,1286.9128410156593,2018,21,26,5,5,0,1,0,3.8,85.8095,62.4657,0.11409526
2247,2018-05-27,2111.0198742213997,2018,21,27,6,5,0,1,0,3.8,86.021904,62.41906,0.14190479
2248,2018-05-28,3319.7786197294276,2018,22,28,0,5,1,0,1,3.8,84.95666,63.36382,0.15842858
2249,2018-05-29,2609.073684917798,2018,22,29,1,5,1,0,0,3.8,84.87655,63.687103,0.14449763
2250,2018-05-30,2780.651554693691,2018,22,30,2,5,1,0,0,3.8,83.49806,63.844013,0.18770331
2251,2018-05-31,2824.102436450502,2018,22,31,3,5,1,0,0,3.8,84.17189,63.29287,0.112952396
2252,2018-06-01,1162.6816719800468,2018,22,1,4,6,1,0,0,4.0,84.48763,62.556664,0.10742859
2253,2018-06-02,2602.1129197924092,2018,22,2,5,6,1,1,0,4.0,82.76286,60.96096,0.12357143
2254,2018-06-03,1969.9279746393827,2018,22,3,6,6,1,1,0,4.0,82.3581,59.15905,0.100619055
2255,2018-06-04,2323.280366256032,2018,23,4,0,6,0,0,0,4.0,81.785225,57.828575,0.048523806
2256,2018-06-05,573.3777565632788,2018,23,5,1,6,0,0,0,4.0,82.46953,57.992397,0.05985716
2257,2018-06-06,2659.152382868964,2018,23,6,2,6,0,0,0,4.0,82.87474,58.565235,0.039142862
2258,2018-06-07,2844.0482472719914,2018,23,7,3,6,0,0,0,4.0,84.297134,60.291862,0.071244024
2259,2018-06-08,3397.0309824037417,2018,23,8,4,6,0,0,0,4.0,85.92811,61.771885,0.08161906
2260,2018-06-09,2551.638165734034,2018,23,9,5,6,0,1,0,4.0,85.083824,63.00524,0.16233331
2261,2018-06-10,1201.168827280269,2018,23,10,6,6,0,1,0,4.0,82.91665,62.570953,0.18800002
2262,2018-06-11,3493.2428967054484,2018,24,11,0,6,0,0,0,4.0,81.63664,61.415237,0.14923811
2263,2018-06-12,2791.530364085675,2018,24,12,1,6,0,0,0,4.0,83.85093,60.9062,0.08571427
2264,2018-06-13,2716.581643823575,2018,24,13,2,6,0,0,0,4.0,85.46475,62.805702,0.09938098
2265,2018-06-14,2883.6595001523197,2018,24,14,3,6,0,0,0,4.0,86.40906,63.302876,0.066857144
2266,2018-06-15,2757.1780171491773,2018,24,15,4,6,0,0,0,4.0,86.42145,63.735237,0.080428585
2267,2018-06-16,1133.9232554810158,2018,24,16,5,6,0,1,0,4.0,86.31107,64.73559,0.09235577
2268,2018-06-17,623.0764056283933,2018,24,17,6,6,0,1,0,4.0,87.09286,66.0,0.1272381
2269,2018-06-18,3300.4201284639385,2018,25,18,0,6,0,0,0,4.0,86.86525,66.54523,0.21147625
2270,2018-06-19,3192.2805504781636,2018,25,19,1,6,0,0,0,4.0,84.89235,65.7519,0.19576195
2271,2018-06-20,2837.892692640838,2018,25,20,2,6,0,0,0,4.0,84.484695,64.17463,0.2309091
2272,2018-06-21,2735.975065988372,2018,25,21,3,6,0,0,0,4.0,83.405266,64.17705,0.19842105
2273,2018-06-22,2597.2959990203485,2018,25,22,4,6,0,0,0,4.0,83.83334,63.369553,0.17514284
2274,2018-06-23,2303.0205888232385,2018,25,23,5,6,0,1,0,4.0,83.660286,63.850235,0.09215311
2275,2018-06-24,658.2128852040263,2018,25,24,6,6,0,1,0,4.0,85.03029,64.43895,0.17259616
2276,2018-06-25,2579.2456927225294,2018,26,25,0,6,0,0,0,4.0,83.93045,63.359905,0.14111115
2277,2018-06-26,2514.0086017539584,2018,26,26,1,6,0,0,0,4.0,85.68985,63.001457,0.16212562
2278,2018-06-27,2708.207712282946,2018,26,27,2,6,0,0,0,4.0,87.03671,65.0686,0.12927538
2279,2018-06-28,3011.3838319099605,2018,26,28,3,6,1,0,0,4.0,88.2744,66.4918,0.13198067
2280,2018-06-29,2787.2182138787384,2018,26,29,4,6,1,0,0,4.0,89.60856,67.560005,0.037
2281,2018-06-30,2347.6193978904275,2018,26,30,5,6,1,1,0,4.0,89.5096,67.5311,0.123732075
2282,2018-07-01,624.1814208284812,2018,26,1,6,7,1,1,0,3.8,89.0726,67.05816,0.1133173
2283,2018-07-02,2519.137449315578,2018,27,2,0,7,1,0,0,3.8,89.07319,66.66701,0.06492824
2284,2018-07-03,1973.5930318010378,2018,27,3,1,7,1,0,0,3.8,89.96795,67.37942,0.09248805
2285,2018-07-04,1174.0546332187134,2018,27,4,2,7,0,0,1,3.8,90.41964,68.23302,0.15244022
2286,2018-07-05,3161.5610147185293,2018,27,5,3,7,0,0,0,3.8,90.17895,68.0713,0.11296652
2287,2018-07-06,2654.2231408760385,2018,27,6,4,7,0,0,0,3.8,88.191864,65.953575,0.11205743
2288,2018-07-07,1178.258666052454,2018,27,7,5,7,0,1,0,3.8,87.02727,64.10286,0.06569378
2289,2018-07-08,3150.076222447133,2018,27,8,6,7,0,1,0,3.8,88.44951,63.951916,0.06261905
2290,2018-07-09,2495.12011870215,2018,28,9,0,7,0,0,0,3.8,89.7842,65.192825,0.056937806
2291,2018-07-10,617.8744096503136,2018,28,10,1,7,0,0,0,3.8,90.604324,66.76201,0.020000001
2292,2018-07-11,2667.615508877355,2018,28,11,2,7,0,0,0,3.8,90.271164,67.13413,0.029375
2293,2018-07-12,2758.7354273859555,2018,28,12,3,7,0,0,0,3.8,90.49952,67.05894,0.09434784
2294,2018-07-13,2803.498856878265,2018,28,13,4,7,0,0,0,3.8,90.73495,67.67275,0.10602871
2295,2018-07-14,1170.9484579064965,2018,28,14,5,7,0,1,0,3.8,89.8493,68.110146,0.10212563
2296,2018-07-15,641.8254019231072,2018,28,15,6,7,0,1,0,3.8,90.09093,68.404785,0.10444978
2297,2018-07-16,3550.517760591616,2018,29,16,0,7,0,0,0,3.8,90.568726,68.21826,0.1371635
2298,2018-07-17,2947.847527867531,2018,29,17,1,7,0,0,0,3.8,88.80574,67.30192,0.22320575
2299,2018-07-18,2730.273540206995,2018,29,18,2,7,0,0,0,3.8,88.14499,65.70288,0.08913877
2300,2018-07-19,2572.390887824947,2018,29,19,3,7,0,0,0,3.8,88.74737,65.44403,0.08105262
2301,2018-07-20,2538.167387429643,2018,29,20,4,7,0,0,0,3.8,88.36427,66.875244,0.14619051
2302,2018-07-21,1143.8961308291136,2018,29,21,5,7,0,1,0,3.8,87.04786,66.48757,0.1917704
2303,2018-07-22,632.7746418941504,2018,29,22,6,7,0,1,0,3.8,86.936844,66.167,0.18282296
2304,2018-07-23,3318.4735823587525,2018,30,23,0,7,0,0,0,3.8,88.00144,66.538765,0.13129188
2305,2018-07-24,2976.9025778562727,2018,30,24,1,7,0,0,0,3.8,88.89287,66.85667,0.14928573
2306,2018-07-25,2589.478807349571,2018,30,25,2,7,0,0,0,3.8,88.89187,66.479904,0.16057418
2307,2018-07-26,2501.0316654590183,2018,30,26,3,7,0,0,0,3.8,87.17989,65.63015,0.061722483
2308,2018-07-27,2482.337515803696,2018,30,27,4,7,0,0,0,3.8,86.71771,64.07223,0.07837322
2309,2018-07-28,2126.0319556046625,2018,30,28,5,7,1,1,0,3.8,86.54447,63.756924,0.11698565
2310,2018-07-29,667.919672910179,2018,30,29,6,7,1,1,0,3.8,86.675,63.662006,0.11105772
2311,2018-07-30,3475.3593072657923,2018,31,30,0,7,1,0,0,3.8,86.06507,64.118675,0.12870817
2312,2018-07-31,3710.919762110142,2018,31,31,1,7,1,0,0,3.8,86.21099,64.62727,0.23416266
2313,2018-08-01,3391.0736066914315,2018,31,1,2,8,1,0,0,3.8,85.97945,64.88854,0.19995213
2314,2018-08-02,2506.6485278284745,2018,31,2,3,8,1,0,0,3.8,86.665085,64.947365,0.16358852
2315,2018-08-03,2660.9944709626197,2018,31,3,4,8,1,0,0,3.8,87.86318,65.93111,0.120909095
2316,2018-08-04,572.9515228979858,2018,31,4,5,8,0,1,0,3.8,89.20956,66.577034,0.13952155
2317,2018-08-05,2693.885826278955,2018,31,5,6,8,0,1,0,3.8,90.06365,67.777985,0.0555024
2318,2018-08-06,2791.8060131775105,2018,32,6,0,8,0,0,0,3.8,90.02775,67.45311,0.12464118
2319,2018-08-07,630.5132681887759,2018,32,7,1,8,0,0,0,3.8,89.47894,66.82823,0.14143544
2320,2018-08-08,2041.8004464455157,2018,32,8,2,8,0,0,0,3.8,89.927734,67.169846,0.13162681
2321,2018-08-09,2291.2060642781335,2018,32,9,3,8,0,0,0,3.8,90.73492,66.69666,0.09263157
2322,2018-08-10,3732.0618927945625,2018,32,10,4,8,0,0,0,3.8,89.84258,66.40909,0.104258396
2323,2018-08-11,2875.74642006503,2018,32,11,5,8,0,1,0,3.8,88.504814,66.063934,0.12822117
2324,2018-08-12,1237.4222511041967,2018,32,12,6,8,0,1,0,3.8,88.00098,66.21585,0.0839423
2325,2018-08-13,3166.4706409441787,2018,33,13,0,8,0,0,0,3.8,87.21446,65.67644,0.09413462
2326,2018-08-14,2007.5794705444823,2018,33,14,1,8,0,0,0,3.8,86.98134,65.41721,0.18550242
2327,2018-08-15,2044.8791423679959,2018,33,15,2,8,0,0,0,3.8,87.79567,66.51052,0.10004785
2328,2018-08-16,2054.8899209292395,2018,33,16,3,8,0,0,0,3.8,88.723,67.42104,0.1691866
2329,2018-08-17,2020.4339203948475,2018,33,17,4,8,0,0,0,3.8,87.55455,67.318184,0.22239237
2330,2018-08-18,1101.9005082913047,2018,33,18,5,8,0,1,0,3.8,86.779915,66.46222,0.13440195
2331,2018-08-19,1718.63477260771,2018,33,19,6,8,0,1,0,3.8,84.53779,65.19522,0.22636364
2332,2018-08-20,2104.731410003813,2018,34,20,0,8,0,0,0,3.8,82.938774,65.12344,0.23435406
2333,2018-08-21,2195.7149851018603,2018,34,21,1,8,0,0,0,3.8,82.657425,64.166046,0.11923448
2334,2018-08-22,2649.7650221959175,2018,34,22,2,8,0,0,0,3.8,83.331604,61.96461,0.063444994
2335,2018-08-23,2023.721282572959,2018,34,23,3,8,0,0,0,3.8,83.2129,61.10862,0.042057425
2336,2018-08-24,2541.0421419964405,2018,34,24,4,8,0,0,0,3.8,83.7268,61.842583,0.10540671
2337,2018-08-25,1151.1839183931286,2018,34,25,5,8,0,1,0,3.8,85.6129,63.44116,0.069377996
2338,2018-08-26,1854.8589941809955,2018,34,26,6,8,0,1,0,3.8,86.785164,66.05551,0.064162694
2339,2018-08-27,3154.4808578064917,2018,35,27,0,8,0,0,0,3.8,87.45503,67.49378,0.11483253
2340,2018-08-28,3393.9323030409473,2018,35,28,1,8,1,0,0,3.8,86.387596,65.27705,0.1568421
2341,2018-08-29,2833.411955102158,2018,35,29,2,8,1,0,0,3.8,86.03783,63.4517,0.12397129
2342,2018-08-30,3321.222131998796,2018,35,30,3,8,1,0,0,3.8,85.08367,63.723534,0.07072116
2343,2018-08-31,2255.173186665095,2018,35,31,4,8,1,0,0,3.8,85.72498,64.408646,0.08139423
2344,2018-09-01,3267.9697651213805,2018,35,1,5,9,1,1,0,3.7,85.66728,65.32787,0.15081733
2345,2018-09-02,2472.444725512393,2018,35,2,6,9,1,1,0,3.7,86.083725,65.33587,0.13454548
2346,2018-09-03,2536.7009720122255,2018,36,3,0,9,1,0,1,3.7,86.369095,66.222206,0.23067635
2347,2018-09-04,2468.240143349755,2018,36,4,1,9,0,0,0,3.7,86.59281,66.56684,0.21879806
2348,2018-09-05,2639.7829167172094,2018,36,5,2,9,0,0,0,3.7,85.60241,65.23731,0.17421055
2349,2018-09-06,1162.8568906888238,2018,36,6,3,9,0,0,0,3.7,84.230606,64.10143,0.122583754
2350,2018-09-07,3612.591620503414,2018,36,7,4,9,0,0,0,3.7,82.85739,63.30334,0.20535886
2351,2018-09-08,1998.0767051389169,2018,36,8,5,9,0,1,0,3.7,79.7038,61.299057,0.2095694
2352,2018-09-09,2113.849281291124,2018,36,9,6,9,0,1,0,3.7,77.90526,59.31483,0.33133975
2353,2018-09-10,3441.698878529547,2018,37,10,0,9,0,0,0,3.7,79.29474,59.108135,0.1978469
2354,2018-09-11,2699.134447069155,2018,37,11,1,9,0,0,0,3.7,81.23828,60.69377,0.114067
2355,2018-09-12,617.515904361835,2018,37,12,2,9,0,0,0,3.7,82.14808,62.154808,0.067884624
2356,2018-09-13,2890.9031086139703,2018,37,13,3,9,0,0,0,3.7,83.58662,63.33063,0.06913876
2357,2018-09-14,2776.7739263239246,2018,37,14,4,9,0,0,0,3.7,85.350235,63.53875,0.07655502
2358,2018-09-15,1216.553087375759,2018,37,15,5,9,0,1,0,3.7,85.58509,64.52501,0.08725962
2359,2018-09-16,690.0725205004883,2018,37,16,6,9,0,1,0,3.7,85.93541,64.426796,0.079378
2360,2018-09-17,3577.469835773539,2018,38,17,0,9,0,0,0,3.7,85.55049,63.56155,0.110721156
2361,2018-09-18,3200.2476336868913,2018,38,18,1,9,0,0,0,3.7,84.15962,62.90048,0.17721158
2362,2018-09-19,2767.6026811903675,2018,38,19,2,9,0,0,0,3.7,82.40384,62.090866,0.12624998
2363,2018-09-20,2805.235609661986,2018,38,20,3,9,0,0,0,3.7,82.70675,61.898582,0.24644233
2364,2018-09-21,2934.8985335449806,2018,38,21,4,9,0,0,0,3.7,80.16588,58.490864,0.17764424
2365,2018-09-22,1188.3982443038058,2018,38,22,5,9,0,1,0,3.7,77.01491,55.69808,0.1469231
2366,2018-09-23,682.479987770037,2018,38,23,6,9,0,1,0,3.7,76.62439,55.673206,0.11444976
2367,2018-09-24,2760.6891679979894,2018,39,24,0,9,0,0,0,3.7,76.01484,57.90001,0.15861246
2368,2018-09-25,3222.6877339115463,2018,39,25,1,9,0,0,0,3.7,77.6153,57.77657,0.26540676
2369,2018-09-26,2964.191065522828,2018,39,26,2,9,0,0,0,3.7,76.84927,54.69378,0.22129175
2370,2018-09-27,3101.8823295097177,2018,39,27,3,9,0,0,0,3.7,74.95215,53.884205,0.15851675
2371,2018-09-28,3291.577524316486,2018,39,28,4,9,1,0,0,3.7,72.18175,52.809612,0.0661058
2372,2018-09-29,1313.8857508797355,2018,39,29,5,9,1,1,0,3.7,71.474625,52.39759,0.07043064
2373,2018-09-30,755.16228568026,2018,39,30,6,9,1,1,0,3.7,72.13685,54.56078,0.07330144
2374,2018-10-01,2772.818665110895,2018,40,1,0,10,1,0,0,3.8,74.51579,56.89426,0.15622012
2375,2018-10-02,1159.5259910018995,2018,40,2,1,10,1,0,0,3.8,76.19902,58.86746,0.12708136
2376,2018-10-03,1728.1700220538446,2018,40,3,2,10,1,0,0,3.8,80.56124,57.687557,0.082727276
2377,2018-10-04,2775.9617771551184,2018,40,4,3,10,0,0,0,3.8,73.487076,53.90478,0.09736848
2378,2018-10-05,2461.397549850088,2018,40,5,4,10,0,0,0,3.8,72.41149,53.99857,0.105645955
2379,2018-10-06,2359.119398992502,2018,40,6,5,10,0,1,0,3.8,71.98995,55.810547,0.13698569
2380,2018-10-07,3397.210922278528,2018,40,7,6,10,0,1,0,3.8,71.054054,56.0354,0.192823
2381,2018-10-08,2622.4847083719587,2018,41,8,0,10,0,0,1,3.8,73.09474,57.347378,0.21062201
2382,2018-10-09,3702.4007485122956,2018,41,9,1,10,0,0,0,3.8,72.24833,58.40288,0.32004786
2383,2018-10-10,3061.2633983278815,2018,41,10,2,10,0,0,0,3.8,69.83684,54.387573,0.2615311
2384,2018-10-11,1221.2492571478397,2018,41,11,3,10,0,0,0,3.8,65.610535,47.89377,0.24827744
2385,2018-10-12,3563.332854943758,2018,41,12,4,10,0,0,0,3.8,63.17464,44.42968,0.077081345
2386,2018-10-13,1322.8060436376525,2018,41,13,5,10,0,1,0,3.8,63.038277,44.121048,0.11885172
2387,2018-10-14,687.6944207707019,2018,41,14,6,10,0,1,0,3.8,61.870354,43.45981,0.06325361
2388,2018-10-15,3886.493643289366,2018,42,15,0,10,0,0,0,3.8,63.433167,42.016823,0.14182694
2389,2018-10-16,3555.2919382835494,2018,42,16,1,10,0,0,0,3.8,64.152885,43.161045,0.078509636
2390,2018-10-17,2999.980668810416,2018,42,17,2,10,0,0,0,3.8,64.793785,42.659817,0.033444982
2391,2018-10-18,2966.3990298876065,2018,42,18,3,10,0,0,0,3.8,65.7445,41.817707,0.020813396
2392,2018-10-19,2923.9158810829413,2018,42,19,4,10,0,0,0,3.8,67.91154,44.53991,0.0698077
2393,2018-10-20,1162.5507093048034,2018,42,20,5,10,0,1,0,3.8,66.223915,43.517704,0.05808614
2394,2018-10-21,660.7120785515513,2018,42,21,6,10,0,1,0,3.8,62.614838,38.85455,0.0037799042
2395,2018-10-22,3536.4978496754065,2018,43,22,0,10,0,0,0,3.8,65.728745,39.055023,0.005741627
2396,2018-10-23,3085.736359621469,2018,43,23,1,10,0,0,0,3.8,64.14472,42.02836,0.048653845
2397,2018-10-24,2830.984262952957,2018,43,24,2,10,0,0,0,3.8,62.23462,41.807697,0.09211539
2398,2018-10-25,2727.1504408885353,2018,43,25,3,10,0,0,0,3.8,59.97895,43.57846,0.13172248
2399,2018-10-26,2702.1759039195413,2018,43,26,4,10,0,0,0,3.8,61.774517,44.50144,0.16235577
2400,2018-10-27,1248.8774134385603,2018,43,27,5,10,0,1,0,3.8,64.22886,44.14183,0.15125002
2401,2018-10-28,670.7789173978161,2018,43,28,6,10,1,1,0,3.8,65.169395,43.93971,0.07373208
2402,2018-10-29,3431.5775454387467,2018,44,29,0,10,1,0,0,3.8,65.698105,43.231262,0.034663472
2403,2018-10-30,3547.950234913223,2018,44,30,1,10,1,0,0,3.8,64.775986,43.43606,0.051634617
2404,2018-10-31,2737.578112866304,2018,44,31,2,10,1,0,0,3.8,64.71208,44.382618,0.19289859
2405,2018-11-01,2816.685712726375,2018,44,1,3,11,1,0,0,3.8,62.898075,44.54856,0.24692306
2406,2018-11-02,617.1987790669007,2018,44,2,4,11,1,0,0,3.8,61.632046,43.43732,0.12803827
2407,2018-11-03,1579.1864966720188,2018,44,3,5,11,1,1,0,3.8,59.52776,40.922485,0.13564596
2408,2018-11-04,2580.9470910359555,2018,44,4,6,11,0,1,0,3.8,59.76266,41.529663,0.1774641
2409,2018-11-05,2530.5589725406826,2018,45,5,0,11,0,0,0,3.8,60.65022,44.877514,0.18631582
2410,2018-11-06,2803.1513426766032,2018,45,6,1,11,0,0,0,3.8,60.999516,43.885185,0.19435404
2411,2018-11-07,2846.646650067011,2018,45,7,2,11,0,0,0,3.8,55.851437,40.30194,0.097932704
2412,2018-11-08,1162.6874257750649,2018,45,8,3,11,0,0,0,3.8,51.200947,37.79907,0.080909126
2413,2018-11-09,3188.0990608597663,2018,45,9,4,11,0,0,0,3.8,48.627766,31.746912,0.22411479
2414,2018-11-10,2902.282880415202,2018,45,10,5,11,0,1,0,3.8,46.76029,28.302422,0.040765557
2415,2018-11-11,645.2637485262139,2018,45,11,6,11,0,1,1,3.8,48.155994,30.079445,0.027703349
2416,2018-11-12,3231.9186868136594,2018,46,12,0,11,0,0,1,3.8,45.444237,29.555315,0.30956724
2417,2018-11-13,3076.8450362289354,2018,46,13,1,11,0,0,0,3.8,45.823563,28.995222,0.15312505
2418,2018-11-14,2686.295138270355,2018,46,14,2,11,0,0,0,3.8,47.86298,28.913012,0.07100963
2419,2018-11-15,2897.1091883145277,2018,46,15,3,11,0,0,0,3.8,50.099037,30.230467,0.24478261
2420,2018-11-16,2695.5726823371006,2018,46,16,4,11,0,0,0,3.8,52.478367,31.084642,0.060384635
2421,2018-11-17,1229.0927369320648,2018,46,17,5,11,0,1,0,3.8,50.364594,29.87227,0.015071768
2422,2018-11-18,662.4327455520639,2018,46,18,6,11,0,1,0,3.8,49.801952,29.555098,0.017632848
2423,2018-11-19,3452.1442153322796,2018,47,19,0,11,0,0,0,3.8,49.95742,31.618675,0.043253597
2424,2018-11-20,3246.804394347624,2018,47,20,1,11,0,0,0,3.8,50.519245,30.524067,0.022884624
2425,2018-11-21,2549.8160462331475,2018,47,21,2,11,0,0,0,3.8,50.967808,30.056753,0.031971164
2426,2018-11-22,2651.4809903344003,2018,47,22,3,11,0,0,1,3.8,50.69759,31.402916,0.043653853
2427,2018-11-23,2616.7868246192074,2018,47,23,4,11,0,0,0,3.8,52.63043,34.957508,0.11386479
2428,2018-11-24,1255.7064548297712,2018,47,24,5,11,0,1,0,3.8,54.243,36.608723,0.19033815
2429,2018-11-25,710.9993740806992,2018,47,25,6,11,0,1,0,3.8,51.441345,34.766376,0.10826923
2430,2018-11-26,3392.25040522591,2018,48,26,0,11,0,0,0,3.8,47.55578,30.28561,0.13764428
2431,2018-11-27,3119.215264049733,2018,48,27,1,11,0,0,0,3.8,43.764763,28.289398,0.092608705
2432,2018-11-28,2941.0876668423616,2018,48,28,2,11,1,0,0,3.8,45.70771,29.446184,0.041538473
2433,2018-11-29,3120.4371100535436,2018,48,29,3,11,1,0,0,3.8,50.103367,33.068302,0.06418271
2434,2018-11-30,3250.232660058797,2018,48,30,4,11,1,0,0,3.8,51.423775,38.509243,0.13946608
2435,2018-12-01,3028.6756619702132,2018,48,1,5,12,1,1,0,3.9,51.860374,39.3836,0.38599023
2436,2018-12-02,2551.7833830627537,2018,48,2,6,12,1,1,0,3.9,52.758644,38.284637,0.16038467
2437,2018-12-03,2074.6050355967336,2018,49,3,0,12,1,0,0,3.9,47.22513,33.92321,0.030241542
2438,2018-12-04,2623.7167913676844,2018,49,4,1,12,0,0,0,3.9,42.85193,29.465893,0.0102403825
2439,2018-12-05,2254.502365108691,2018,49,5,2,12,0,0,0,3.9,42.29422,26.322237,0.017826084
2440,2018-12-06,2685.626669766076,2018,49,6,3,12,0,0,0,3.9,41.067806,25.313469,0.0498077
2441,2018-12-07,2831.221324987373,2018,49,7,4,12,0,0,0,3.9,41.02791,25.688951,0.12500003
2442,2018-12-08,1867.8947271474885,2018,49,8,5,12,0,1,0,3.9,40.54329,26.12214,0.26913458
2443,2018-12-09,2601.3500901419175,2018,49,9,6,12,0,1,0,3.9,41.614582,25.85293,0.17072818
2444,2018-12-10,3178.1370823403336,2018,50,10,0,12,0,0,0,3.9,42.64185,25.246178,0.016105767
2445,2018-12-11,3525.581501092938,2018,50,11,1,12,0,0,0,3.9,46.31202,25.866371,0.035144236
2446,2018-12-12,2629.9519764663078,2018,50,12,2,12,0,0,0,3.9,48.901447,29.671192,0.0077884616
2447,2018-12-13,2556.8051652386293,2018,50,13,3,12,0,0,0,3.9,49.93933,32.93013,0.13922332
2448,2018-12-14,2518.768371099159,2018,50,14,4,12,0,0,0,3.9,51.47961,34.9141,0.20985438
2449,2018-12-15,1112.8258894379426,2018,50,15,5,12,0,1,0,3.9,52.83121,35.14246,0.15863416
2450,2018-12-16,633.6210820708908,2018,50,16,6,12,0,1,0,3.9,53.02947,34.42418,0.11850243
2451,2018-12-17,3141.2476316477855,2018,51,17,0,12,0,0,0,3.9,52.061348,33.259445,0.032463774
2452,2018-12-18,2782.7799346771203,2018,51,18,1,12,0,0,0,3.9,51.81401,31.852192,0.04821256
2453,2018-12-19,2429.459797703149,2018,51,19,2,12,0,0,0,3.9,52.96972,33.988007,0.056105778
2454,2018-12-20,2497.196882508112,2018,51,20,3,12,0,0,0,3.9,52.074997,36.132233,0.30605766
2455,2018-12-21,2487.0732978287283,2018,51,21,4,12,0,0,0,3.9,50.28726,33.58581,0.18357848
2456,2018-12-22,1178.8425629519893,2018,51,22,5,12,0,1,0,3.9,48.67827,30.848335,0.029130448
2457,2018-12-23,638.8992471057559,2018,51,23,6,12,0,1,0,3.9,48.012096,30.39569,0.0441063
2458,2018-12-24,1107.0,2018,52,24,0,12,0,0,0,3.9,47.062817,29.694242,0.046666674
2459,2018-12-25,683.8158871833859,2018,52,25,1,12,0,0,1,3.9,47.514088,30.95003,0.015776696
2460,2018-12-26,638.6776484869503,2018,52,26,2,12,0,0,0,3.9,48.5261,32.799057,0.18811595
2461,2018-12-27,3189.2742965458874,2018,52,27,3,12,0,0,0,3.9,49.64637,34.02611,0.42343006
2462,2018-12-28,2873.793248200109,2018,52,28,4,12,1,0,0,3.9,47.259907,30.674906,0.29714972
2463,2018-12-29,1295.7439810396513,2018,52,29,5,12,1,1,0,3.9,43.216454,28.118864,0.054637708
2464,2018-12-30,579.9385006854963,2018,52,30,6,12,1,1,0,3.9,46.58221,30.477922,0.066442326
2465,2018-12-31,1247.2180817169974,2018,1,31,0,12,1,0,0,3.9,48.722282,30.812399,0.3460891
2466,2019-01-01,450.0,2019,1,1,1,1,1,0,1,4.0,43.30862,27.483273,0.039712932
2467,2019-01-02,3450.9719688249806,2019,1,2,2,1,1,0,0,4.0,42.76078,28.235895,0.11799044
2468,2019-01-03,3077.117272565363,2019,1,3,3,1,1,0,0,4.0,48.076187,32.000507,0.17780948
2469,2019-01-04,3851.254353236588,2019,1,4,4,1,0,0,0,4.0,52.942844,32.86337,0.1536667
2470,2019-01-05,788.9740261983618,2019,1,5,5,1,0,1,0,4.0,53.657413,32.866047,0.06851676
2471,2019-01-06,1551.549307056187,2019,1,6,6,1,0,1,0,4.0,52.758102,33.433365,0.07038095
2472,2019-01-07,4445.7971573177465,2019,2,7,0,1,0,0,0,4.0,53.906204,35.815266,0.06504762
2473,2019-01-08,3659.573978864543,2019,2,8,1,1,0,0,0,4.0,53.673668,34.624424,0.057559825
2474,2019-01-09,942.4990533857023,2019,2,9,2,1,0,0,0,4.0,45.037323,28.991896,0.042248826
2475,2019-01-13,639.6231635522489,2019,2,13,6,1,0,1,0,4.0,41.073822,28.791452,0.055714298
2476,2019-01-14,3502.63858399656,2019,3,14,0,1,0,0,0,4.0,40.17431,27.122885,0.015238092
2477,2019-01-15,3143.625569638862,2019,3,15,1,1,0,0,0,4.0,41.6646,27.988064,0.0331579
2478,2019-01-16,2799.782654042166,2019,3,16,2,1,0,0,0,4.0,43.10906,27.808601,0.058428578
2479,2019-01-17,2379.93397848893,2019,3,17,3,1,0,0,0,4.0,44.076675,29.416693,0.0888572
2480,2019-01-18,2727.7848378361095,2019,3,18,4,1,0,0,0,4.0,44.00811,30.65717,0.08923813
2481,2019-01-19,1114.502048826415,2019,3,19,5,1,0,1,0,4.0,43.50531,25.427906,0.31975967
2482,2019-01-20,608.6398835690707,2019,3,20,6,1,0,1,0,4.0,38.17322,18.90526,0.19784689
